40.09300693890941,-88.23575751504048
40.09300692339875,-88.23575745124744
40.093006919016226,-88.23575741811587
40.09300692074029,-88.23575734032971
40.093006924647945,-88.2357572576158
40.09300692155272,-88.23575719591626
40.09300693135708,-88.23575711908724
40.09300693190292,-88.23575704111605
40.093006934118414,-88.23575698526582
40.09300694372636,-88.23575685324082
40.093006926829396,-88.23575676683525
40.09300692646054,-88.23575664732431
40.093006912221945,-88.23575655423122
40.093006948095606,-88.23575642662244
40.093006935458426,-88.23575632023949
40.09300692381273,-88.23575617312308
40.09300692360722,-88.23575605731025
40.093006920683614,-88.23575592933167
40.0930069168408,-88.23575578136432
40.093006931039376,-88.235755642127
40.093006920353304,-88.23575545825398
40.09300692854864,-88.23575531731214
40.09300692834712,-88.23575515690327
40.09300692884793,-88.23575499545296
40.09300694642591,-88.23575481803937
40.09300693648506,-88.2357546162335
40.09300691917149,-88.23575444727514
40.09300693702523,-88.2357542298844
40.09300691925181,-88.23575403738059
40.093006930003405,-88.23575382864213
40.09300693717579,-88.23575365666345
40.093006940740565,-88.23575340209665
40.093006943829835,-88.2357531953801
40.093006923923966,-88.23575296570162
40.093006930393614,-88.23575273919758
40.09300693002918,-88.23575247365855
40.09300689722875,-88.23575224165275
40.09300692015793,-88.23575195993503
40.09300693391227,-88.23575171441435
40.09300691757393,-88.23575147258701
40.09300691691452,-88.23575119831213
40.09300692247872,-88.23575091690887
40.09300691784416,-88.2357506401177
40.09300692905763,-88.23575037225119
40.09300692762164,-88.23575005760631
40.093006916704184,-88.23574975553836
40.09300690681244,-88.23574944861599
40.09300690639296,-88.23574912288714
40.09300690986397,-88.23574882731226
40.093006924455615,-88.23574850856562
40.09300690771782,-88.23574817399867
40.093006899769975,-88.2357478353541
40.09300692755515,-88.23574748028042
40.093006916583676,-88.23574712635353
40.0930069102773,-88.2357467696617
40.09300692071256,-88.23574641574379
40.093006923220486,-88.23574604580482
40.09300690845526,-88.23574569017582
40.093006911235555,-88.23574530712216
40.093006901143,-88.23574490668553
40.09300692150054,-88.23574452667772
40.09300691221687,-88.2357441147868
40.093006914581984,-88.23574370311351
40.093006906283165,-88.23574329140696
40.09300691513521,-88.2357428601075
40.093006902658765,-88.23574246861659
40.093006901844085,-88.2357420248607
40.09300689262907,-88.23574155680929
40.093006884934915,-88.23574112140489
40.0930069088418,-88.23574069271844
40.09300689912031,-88.23574023279774
40.09300689990004,-88.23573975860864
40.09300689569839,-88.23573929853113
40.09300687590057,-88.23573882973209
40.093006879645856,-88.2357383198706
40.09300690340931,-88.23573782197978
40.093006895377414,-88.23573735931015
40.09300688110332,-88.23573683723465
40.09300688692408,-88.23573632644056
40.09300689263963,-88.23573581931679
40.09300687002254,-88.2357352725532
40.09300688439304,-88.23573474476665
40.093006875819064,-88.23573421071403
40.09300688126759,-88.23573367053812
40.09300685601624,-88.2357330953909
40.093006874347125,-88.23573255211153
40.093006869546954,-88.23573199588947
40.09300686043947,-88.23573139712548
40.09300685830515,-88.23573081617097
40.09300684428377,-88.23573025320579
40.09300683839566,-88.23572965687005
40.09300685251439,-88.23572904774387
40.09300686752989,-88.23572844376145
40.09300685025034,-88.23572784520606
40.09300685883081,-88.23572719071932
40.09300684952165,-88.23572657550778
40.0930068441357,-88.23572595767264
40.09300684569112,-88.23572530712553
40.09300683794532,-88.2357246675794
40.0930068293679,-88.23572400864951
40.09300681552032,-88.23572333752395
40.09300682306633,-88.23572266326705
40.09300682472101,-88.23572198709863
40.09300681086976,-88.23572131496289
40.0930068082411,-88.2357206170677
40.09300681677428,-88.23571989636456
40.09300679961204,-88.2357191863452
40.093006791644,-88.23571849195379
40.09300680031585,-88.23571777974799
40.09300680393402,-88.23571703754223
40.09300679820603,-88.23571629803921
40.09300679149813,-88.23571556294397
